system:index,defo,district,elevation,label_std,label_test_period,label_train_period,lat,lon,loss_any_2001_2024,loss_first_year,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,rand,slope,split,treecover2000,.geo
0000000000000000054d_0,0,KBang,1456,0,0,0,14.269466721807927,108.3389880596791,0,0,1451,36.320194,3418.0222388617694,2701.695657495224,0.3942302294060184,37,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000eb_0,0,KBang,733,0,0,0,14.293724231538672,108.50661458648021,0,0,712,38.86572,3283.608837634325,2704.4453318488963,0.3484165184266589,38,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056d_0,0,KBang,774,0,0,0,14.073814744885881,108.50149553847086,0,0,774,38.1628,3250.9848297685385,2783.4902848679035,0.21534686039359685,38,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276_0,0,KBang,1224,0,0,0,14.336032182333765,108.41148412460602,0,0,1224,39.949368,3878.7206017300487,3091.2550926978347,0.7150317934101461,40,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f_0,0,KBang,1107,0,0,0,14.394780838712919,108.31931896493232,0,0,1115,30.807253,3714.876072347164,2911.4369120395304,0.3816026353900238,43,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070_0,0,KBang,637,0,0,0,14.208024768392495,108.4893667836055,0,0,634,6.6328373,3116.021737858653,2587.275775269555,0.016737037566645463,5,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,0,KBang,987,0,0,0,14.096721146997432,108.48182198462307,0,0,978,12.022791,3222.151947184233,2767.6180477493767,0.7354744611560321,5,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a_0,0,KBang,1591,0,0,0,14.294798874892551,108.37025081716479,0,0,1597,17.001406,3431.17944631353,2736.309887341469,0.5685333677245176,5,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054c_0,0,KBang,846,0,0,0,14.354626633726637,108.62115105613903,0,0,846,4.7245097,2952.925736054778,2405.8077794335663,0.12598933933956302,5,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a_0,0,KBang,770,0,0,1,14.274050677690868,108.61980440762089,1,2018,770,5.5182314,2920.2753743231297,2494.9070353260336,0.12893859500231308,6,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051d_0,0,KBang,652,0,0,0,14.163558612687531,108.6254630068577,0,0,648,8.545201,2827.968597881496,2459.472389055322,0.23236217845886997,6,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cb_0,0,KBang,836,0,0,0,14.362710983936534,108.58018975386207,0,0,836,8.342682,3001.057534530759,2400.0190920016626,0.33721149944607975,6,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000140_0,0,KBang,723,0,0,0,14.20532701225516,108.41390987557908,0,0,724,0.9566578,3484.5955844521523,2837.824403122823,0.5401314810941256,7,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343_0,0,KBang,1109,0,0,0,14.341690781570591,108.55162029341265,0,0,1110,17.010841,3139.498244166374,2607.9216171444064,0.7428662945778626,8,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013b_0,0,KBang,859,0,0,0,14.333338885297483,108.61144805224674,0,0,859,12.499048,2904.3306356593966,2447.77248901683,0.3441238369343419,12,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000605_0,0,KBang,855,0,0,0,14.103730853853447,108.46780703001207,0,0,854,20.222307,3364.3139811381698,2879.1407314955827,0.5889208891265102,24,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e_0,0,KBang,1398,0,0,0,14.229584521985908,108.36081981843675,0,0,1426,34.119576,3508.178902901709,2811.2432915158697,0.18907186792929098,34,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066_0,0,KBang,1041,0,0,0,14.514168810317877,108.56428859950549,0,0,1041,1.3332254,3178.381496110931,2588.583209516534,0.3786685556357757,1,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8_0,0,KBang,1540,0,0,0,14.29399177760188,108.38103292351202,0,0,1539,0.9570336,3431.17944631353,2736.309887341469,0.36770862000039906,1,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207_0,0,KBang,1083,0,0,0,14.537614763656896,108.51982244380054,0,0,1082,5.6286545,3063.1103956103325,2477.7017693946955,0.548311937265414,1,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331_0,0,KBang,1019,0,0,0,14.437365253773324,108.4950253828423,0,0,1019,1.3329878,3026.558855623007,2396.239654855617,0.7707178112584211,1,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c7_0,0,KBang,693,0,0,0,14.1789157567156,108.65699331040663,0,0,694,2.6629565,2859.5566610470414,2490.159314288234,0.7322846368704785,1,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000579_0,0,KBang,744,0,0,0,14.257609972106813,108.52197618960933,0,0,745,4.680607,3283.608837634325,2704.4453318488963,0.2740993900302967,1,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a_0,0,KBang,848,0,0,0,14.345467640162859,108.63031450880386,0,0,848,0.9572527,2904.3306356593966,2447.77248901683,0.5334340933057258,1,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000641_0,0,KBang,1036,0,0,0,14.58369957304426,108.54164974345716,0,0,1036,2.7802885,3497.1619696319103,2845.7789758288777,0.35945468861418817,1,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064b_0,0,KBang,971,0,0,0,14.526025560018985,108.59312114691707,0,0,971,1.3332626,3178.381496110931,2588.583209516534,0.09930889137791754,1,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3_0,0,KBang,1100,0,0,1,14.416612597470582,108.4098654709236,1,2014,1100,2.7802885,3056.5912619680166,2430.7695342178336,0.623617756875456,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae_0,0,KBang,929,0,0,0,14.421192094252474,108.51605004430931,0,0,930,6.6360598,3022.832878291607,2439.8191594331984,0.21998906161159815,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000148_0,0,KBang,878,0,0,0,14.432241746662914,108.59258605479064,0,0,879,4.1678815,3010.9200901687145,2435.0759028388934,0.4902434538113012,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8_0,0,KBang,977,0,0,0,14.387775590957949,108.51766423889066,0,0,977,4.681618,3057.4028005301952,2452.323266195249,0.03195944567942943,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5_0,0,KBang,1130,0,0,0,14.444098496364028,108.39261766804887,0,0,1130,1.8543341,3230.138293027878,2568.9875608114658,0.004723954846204248,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236_0,0,KBang,747,0,0,1,14.254916675070536,108.6216906073665,1,2001,747,1.8543341,2920.2753743231297,2494.9070353260336,0.01521174068122877,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000297_0,0,KBang,1172,0,0,0,14.363790086391466,108.41067702731533,0,0,1172,2.0865662,3307.1987401247025,2646.067406310553,0.5692257610342316,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031f_0,0,KBang,699,0,0,0,14.247367416987048,108.59770510280002,0,0,698,3.8256927,2988.904823511839,2527.354326276477,0.7259267559416274,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000358_0,0,KBang,918,0,0,0,14.384270737529945,108.49987688478845,0,0,925,10.160817,3174.5908024162054,2515.3602785260928,0.06124979585700119,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040e_0,0,KBang,966,0,0,0,14.412300646751904,108.52359484329175,0,0,968,3.0161035,3022.832878291607,2439.8191594331984,0.3108667995118215,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000412_0,0,KBang,754,0,0,0,14.234431564831,108.65887951015223,0,0,752,5.315123,2848.710048556328,2448.020166605705,0.477222301489595,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048e_0,0,KBang,806,0,0,0,14.283214130355699,108.62734920660331,0,0,806,1.9134414,2920.2753743231297,2494.9070353260336,0.16592702623586786,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000540_0,0,KBang,787,0,0,0,14.27000627303539,108.64513656070551,0,0,787,2.1259434,2920.2753743231297,2494.9070353260336,0.6034264923481248,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055f_0,0,KBang,877,0,0,0,14.414726397724976,108.574259149461,0,0,877,1.9145633,3010.9200901687145,2435.0759028388934,0.7689204433295883,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000571_0,0,KBang,1075,0,0,0,14.422810747934879,108.43088567328955,0,0,1073,7.0637107,3056.5912619680166,2430.7695342178336,0.5220495024975497,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ad_0,0,KBang,889,0,0,0,14.405830491123353,108.59743309763576,0,0,889,5.52064,3010.9200901687145,2435.0759028388934,0.18850141636354367,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005dc_0,0,KBang,680,0,0,0,14.231198716567253,108.59231404962641,0,0,681,1.3323561,2988.904823511839,2527.354326276477,0.7711991734675997,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000615_0,0,KBang,745,0,0,0,14.223653917584823,108.64621566316045,0,0,744,3.7047918,2921.3837886452675,2499.82747799868,0.4370179779550639,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064a_0,0,KBang,976,0,0,0,14.566451770169529,108.5384168951934,0,0,974,4.6273675,3497.1619696319103,2845.7789758288777,0.2534698309730733,2,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_0,0,KBang,707,0,0,0,14.199940418182598,108.62761675266653,0,0,707,2.8677726,2921.3837886452675,2499.82747799868,0.18258073013748144,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab_0,0,KBang,1163,0,0,0,14.356784838636502,108.40825127634226,0,0,1160,10.159754,3307.1987401247025,2646.067406310553,0.0035161627878051993,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_0,0,KBang,1164,0,0,0,14.361096789355184,108.38156801563844,0,0,1165,2.9399984,3472.4521907940507,2724.9660693980677,0.5747667836517155,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa_0,0,KBang,881,0,0,0,14.454073505420583,108.54138219739394,0,0,884,10.152872,3223.115180581808,2551.5795426868085,0.10724844485700558,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb_0,0,KBang,1215,0,0,0,14.520638965946423,108.39046392224006,0,0,1219,12.977089,3205.2258018553257,2562.2362008570512,0.1464556104508723,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc_0,0,KBang,750,0,0,0,14.240094623168877,108.65941906137971,0,0,752,2.125717,2848.710048556328,2448.020166605705,0.013635207237422065,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3_0,0,KBang,1216,0,0,0,14.526565111246454,108.42576662528019,0,0,1213,5.123503,2982.197799295187,2381.099704130859,0.19052990204031528,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203_0,0,KBang,931,0,0,0,14.546506211157464,108.56320949705056,0,0,934,9.305336,3178.381496110931,2588.583209516534,0.23637948175701118,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234_0,0,KBang,835,0,0,0,14.323368335341979,108.61629955419288,0,0,839,6.5341506,2904.3306356593966,2447.77248901683,0.7835314440120491,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8_0,0,KBang,728,0,0,0,14.209371416910637,108.65295336485221,0,0,732,8.444159,2848.710048556328,2448.020166605705,0.1577261231486754,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c9_0,0,KBang,936,0,0,0,14.474014605331595,108.52359484329175,0,0,938,12.189174,3223.115180581808,2551.5795426868085,0.7771913526107964,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ea_0,0,KBang,1056,0,0,0,14.492341510661253,108.50122353330661,0,0,1052,10.769622,3223.115180581808,2551.5795426868085,0.6583710096517301,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b_0,0,KBang,802,0,0,0,14.297764177093095,108.62034395884837,0,0,802,3.3734634,2920.2753743231297,2494.9070353260336,0.03205496990106671,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031e_0,0,KBang,1066,0,0,0,14.503119157907438,108.47885668242252,0,0,1068,5.547545,3149.5016675293446,2511.7643873978677,0.28724532245723244,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e_0,0,KBang,677,0,0,0,14.230659165339787,108.59258605479064,0,0,678,6.916306,2988.904823511839,2527.354326276477,0.02320291409763664,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035b_0,0,KBang,840,0,0,0,14.329834031869478,108.61172005741099,0,0,838,4.8636956,2904.3306356593966,2447.77248901683,0.33781734630377724,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373_0,0,KBang,909,0,0,0,14.393434190194771,108.60255660474617,0,0,907,3.373926,2952.925736054778,2405.8077794335663,0.17513720703614077,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000376_0,0,KBang,1046,0,0,0,14.50392625519811,108.55835799510442,0,0,1046,2.871664,3178.381496110931,2588.583209516534,0.34040506702545437,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037d_0,0,KBang,780,0,0,0,14.26569432231671,108.4624204359395,0,0,780,2.9398665,3299.3934005498886,2718.926994363391,0.5333582299135818,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000391_0,0,KBang,678,0,0,0,14.189158311835365,108.67801351277257,0,0,679,3.013396,2859.5566610470414,2490.159314288234,0.10094515712337537,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be_0,0,KBang,920,0,0,0,14.569417072370076,108.56832854505991,0,0,920,2.6653523,3182.7490888275206,2585.4666109299883,0.3754225079613984,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dc_0,0,KBang,1038,0,0,0,14.486143360196968,108.47400518047637,0,0,1039,1.3331392,3062.020653218031,2418.2485376937757,0.07796749863100483,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452_0,0,KBang,687,0,0,0,14.232010272958982,108.59069985504505,0,0,690,0.92740995,2988.904823511839,2527.354326276477,0.14509969764230812,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000460_0,0,KBang,969,0,0,0,14.376997943711773,108.47804958513184,0,0,968,3.0156727,3174.5908024162054,2515.3602785260928,0.025512463858576973,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046a_0,0,KBang,1008,0,0,0,14.487218003550847,108.56886809628739,0,0,1010,4.7247505,3197.922673208639,2550.7448842357335,0.7841428805622725,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ab_0,0,KBang,1039,0,0,0,14.520638965946425,108.53302584201977,0,0,1043,5.99411,3063.1103956103325,2477.7017693946955,0.6266627113975821,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bc_0,0,KBang,1253,0,0,0,14.567530872624465,108.3718694708472,0,0,1264,20.426369,3121.39150339365,2463.6619402850083,0.3387086501955816,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000533_0,0,KBang,694,0,0,0,14.18269261530787,108.6613052611253,0,0,695,2.12528,2859.5566610470414,2490.159314288234,0.6924473305078144,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000539_0,0,KBang,987,0,0,0,14.390201341931029,108.48101488733239,0,0,987,4.247887,3174.5908024162054,2515.3602785260928,0.04998238792182852,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ef_0,0,KBang,882,0,0,0,14.431702195435447,108.57506624675166,0,0,884,4.7245765,3010.9200901687145,2435.0759028388934,0.009291660200033691,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f0_0,0,KBang,1160,0,0,0,14.25949617185242,108.40959792486039,0,0,1158,20.016685,3954.77065885067,3193.707802749039,0.5147757576421567,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062b_0,0,KBang,730,0,0,0,14.309353380730998,108.59689800550933,0,0,732,4.8632684,3139.498244166374,2607.9216171444064,0.5197559727817789,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000640_0,0,KBang,729,0,0,0,14.202633715218877,108.662112358416,0,0,730,1.3322693,2848.710048556328,2448.020166605705,0.4740381623140113,3,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_0,0,KBang,721,0,0,1,14.262461474052964,108.53410494447472,1,2009,722,2.1258862,3283.608837634325,2704.4453318488963,0.7338472884377093,4,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064_0,0,KBang,954,0,0,0,14.437093248609063,108.50957988868075,0,0,954,3.8252459,3022.832878291607,2439.8191594331984,0.5731198925405296,4,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee_0,0,KBang,765,0,0,0,14.251411821642524,108.5270952376187,0,0,767,0.95685303,3283.608837634325,2704.4453318488963,0.3503886118181282,4,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c_0,0,KBang,919,0,0,0,14.455420153938723,108.55323894709505,0,0,916,4.86632,3197.922673208639,2550.7448842357335,0.09235853230575419,4,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2_0,0,KBang,1537,0,0,0,14.2815954766733,108.38507286906643,0,0,1537,4.1672926,3431.17944631353,2736.309887341469,0.12632449345001462,4,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc_0,0,KBang,1021,0,0,0,14.495034807697541,108.55269939586758,0,0,1022,2.1276789,3197.922673208639,2550.7448842357335,0.5901037652565506,4,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4_0,0,KBang,1216,0,0,0,14.550283069749733,108.44786593010106,0,0,1216,4.168346,3143.577323973179,2531.598463432791,0.17159887574962485,4,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1_0,0,KBang,1014,0,0,0,14.581001816906921,108.54569414811262,0,0,1014,4.2508388,3497.1619696319103,2845.7789758288777,0.22606367306585762,4,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f_0,0,KBang,915,0,0,0,14.456766802456869,108.55081319612196,0,0,917,2.940132,3197.922673208639,2550.7448842357335,0.6951220579623193,4,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d4_0,0,KBang,1031,0,0,0,14.47293550287666,108.47373763441315,0,0,1031,4.1680408,3062.020653218031,2418.2485376937757,0.512964959644451,4,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f9_0,0,KBang,1017,0,0,0,14.509589313535983,108.56967519357806,0,0,1019,2.1277912,3178.381496110931,2588.583209516534,0.02011933971058677,4,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
